Time,0,0.10693694444444445,0.21387,0.3208027777777778,0.4277358333333333,0.5346644444444444,0.6415972222222223,0.7485344444444445,0.8554675,0.9624013888888889,1.0693333333333332,1.176266111111111,1.2831944444444445,1.3901319444444447,1.497068888888889,1.6040022222222223,1.7109347222222222,1.8178727777777777,1.9248008333333335,2.0317333333333334,2.138666388888889,2.2455994444444447,2.352532222222222,2.4594650000000002,2.566393333333333,2.6733308333333334,2.780263611111111,2.8871963888888885,2.9941294444444444,3.101066388888889,3.207999444444445,3.3149325,3.421865,3.5287977777777777,3.635731111111111,3.742659722222222,3.849596944444445,3.956529722222222,4.0634625,4.170391111111111,4.277328333333333,4.384261111111111,4.491194166666667,4.598126944444445,4.705059722222222,4.8119925,4.9189211111111115,5.025858333333334,5.132791111111111,5.239723888888889,5.346661388888889,5.453594166666666,5.560527222222222,5.66746,5.774392777777777,5.8813297222222225,5.988263055555556,6.095195833333334,6.202128888888889,6.309065833333333,6.415998611111111,6.522935833333333,6.6298775,6.736806111111111,6.8437391666666665,6.950671944444445,7.057604722222222,7.1645375,7.271470277777778,7.378403333333334,7.485336388888888,7.592269166666667,7.699201944444445,7.806130555555556,7.913067777777778,8.019996111111112,8.126933333333334,8.233866389,8.340799166666667,8.447731944444444,8.554660555555555,8.661597777777779,8.768530833333333,8.875463611111112,8.982401388888889,9.089329722222223,9.196262222222222,9.303195,9.4101325,9.517065277777776,9.624002222222224,9.730935277777776,9.837868055555555,9.944801111111111,10.051738055555555,10.158671111111111,10.265604166666668,10.372536944444445,10.479469722222222,10.5864025,10.693335555555556,10.800268333333333,10.907205555555556,11.014138333333333,11.121075555555556,11.228008333333333,11.334941666666667,11.441878611111111,11.548811388888888,11.655744166666665,11.762677222222221,11.86961,11.976543055555556,12.083475555555557,12.19040861111111,12.297341666666666,12.40427861111111,12.511215833333333,12.61814888888889,12.72508611111111,12.832023333333334,12.938964722222222,13.0458975,13.152830555555557,13.25976361111111,13.366700555555557,13.473633333333334,13.580570833333333,13.687503611111111,13.794436666666668,13.901369444444445,14.008302222222222,14.115235,14.222168055555557,14.329100833333333,14.43603361111111,14.542966666666667,14.64990361111111,14.756836388888889,14.863769444444443,14.970697777777778,15.077635277777778,15.184568055555555,15.291500833333332,15.398433888888889,15.505366666666667,15.612299722222224,15.7192325,15.826165277777777,15.933098055555556,16.040030833333333,16.146959444444445,16.253896666666666,16.360829722222224,16.4677625,16.574695833333333,16.681628333333332,16.78856138888889,16.89549388888889,17.002426944444444,17.109359722222223,17.216292777777777,17.323225555555556,17.430163611111112,17.537086944444443,17.644028333333335,17.750965833333332,17.857902777777777,17.96484,18.071773055555557,18.178706388888887
B9,0.1042,0.1097,0.116,0.1123,0.112,0.115,0.1111,0.1133,0.1158,0.1183,0.1223,0.1261,0.1307,0.1376,0.1476,0.1559,0.1716,0.1868,0.2071,0.2311,0.2409,0.2658,0.2934,0.3271,0.3622,0.3926,0.4298,0.4649,0.503,0.5496,0.5765,0.6126,0.6423,0.6671,0.6869,0.7081,0.7344,0.7536,0.7716,0.7883,0.805,0.8212,0.8363,0.8507,0.8652,0.8812,0.8962,0.9094,0.9234,0.9359,0.9491,0.9633,0.9752,0.9874,1.0011,1.0115,1.0228,1.0328,1.0424,1.0512,1.0604,1.0694,1.0791,1.0873,1.0954,1.1025,1.1106,1.119,1.1257,1.1328,1.1395,1.1475,1.1522,1.1584,1.1623,1.1662,1.1712,1.1743,1.1764,1.1819,1.1876,1.1913,1.1943,1.1958,1.1967,1.1978,1.1979,1.197,1.1977,1.198,1.1965,1.1955,1.1965,1.1953,1.1951,1.194,1.1932,1.1929,1.1908,1.1914,1.1901,1.1892,1.1887,1.1876,1.1862,1.1849,1.1849,1.1822,1.1819,1.1809,1.1796,1.1785,1.1776,1.1775,1.176,1.175,1.1746,1.1728,1.1715,1.1697,1.1691,1.1684,1.1681,1.1671,1.1646,1.1637,1.1633,1.1629,1.1608,1.1603,1.1591,1.1586,1.1572,1.1562,1.155,1.1545,1.1536,1.153,1.1518,1.1503,1.1496,1.1487,1.1471,1.1465,1.1463,1.1451,1.1434,1.1425,1.1417,1.1415,1.14,1.1387,1.1371,1.136,1.1353,1.1345,1.1337,1.1328,1.131,1.1308,1.1305,1.1285,1.128,1.1268,1.1261,1.1249,1.1239,1.123,1.1214,1.1201,1.1186
B8,0.1018,0.0998,0.0999,0.1006,0.1008,0.1025,0.1029,0.1053,0.1074,0.1107,0.1146,0.1182,0.1234,0.1306,0.1388,0.1501,0.1617,0.1789,0.1986,0.2202,0.2274,0.2521,0.2796,0.3123,0.3463,0.377,0.4113,0.4456,0.4846,0.5274,0.5575,0.5861,0.6149,0.6396,0.6579,0.6822,0.7031,0.7228,0.7387,0.7556,0.7718,0.7866,0.8024,0.8169,0.8346,0.8474,0.8605,0.8724,0.8859,0.8979,0.9101,0.9231,0.9348,0.9464,0.9584,0.9698,0.9819,0.9922,1.0019,1.0103,1.0185,1.0272,1.0376,1.0457,1.0543,1.0613,1.0689,1.0765,1.0825,1.0898,1.0975,1.1044,1.1112,1.1172,1.1221,1.1276,1.1322,1.1372,1.1394,1.1424,1.1486,1.1546,1.1588,1.1613,1.1626,1.1641,1.1643,1.1646,1.1644,1.164,1.163,1.1624,1.162,1.162,1.161,1.1596,1.1591,1.158,1.1574,1.1569,1.1561,1.1547,1.1543,1.153,1.1521,1.1515,1.1493,1.1492,1.1478,1.1479,1.1462,1.1461,1.145,1.1441,1.1426,1.1423,1.1411,1.1398,1.1389,1.1383,1.1371,1.1361,1.1347,1.1345,1.133,1.132,1.1314,1.1306,1.1298,1.1283,1.1275,1.1267,1.1258,1.1246,1.1242,1.1232,1.1231,1.1216,1.1209,1.1199,1.1189,1.118,1.1171,1.1164,1.1158,1.1146,1.1138,1.1122,1.1122,1.1099,1.1099,1.109,1.1072,1.1068,1.106,1.1054,1.1042,1.1032,1.1028,1.1016,1.101,1.0993,1.0986,1.0966,1.0964,1.0943,1.0942,1.0929,1.0922,1.091,1.09
B7,0.1053,0.1053,0.1056,0.1059,0.1041,0.1045,0.1077,0.1049,0.1073,0.1104,0.1154,0.1202,0.1278,0.134,0.1407,0.1486,0.1607,0.1759,0.1937,0.2166,0.2256,0.2466,0.274,0.3076,0.3458,0.3759,0.4102,0.4475,0.4833,0.5337,0.5655,0.6007,0.6298,0.6504,0.6732,0.6937,0.7105,0.7296,0.7452,0.7667,0.7833,0.7986,0.8152,0.8298,0.8454,0.8584,0.8722,0.8852,0.8996,0.9116,0.9225,0.9357,0.9461,0.9579,0.9696,0.9788,0.9885,0.9978,1.0074,1.0144,1.022,1.0299,1.0392,1.0471,1.0553,1.062,1.0694,1.0757,1.0821,1.0882,1.0948,1.1008,1.1084,1.1137,1.1179,1.1256,1.131,1.1351,1.139,1.1444,1.1515,1.1551,1.1586,1.1607,1.1625,1.1624,1.1632,1.1628,1.1634,1.1641,1.1625,1.163,1.1623,1.1625,1.1622,1.1614,1.1619,1.1602,1.1588,1.1597,1.1591,1.1584,1.1575,1.157,1.1557,1.1554,1.1545,1.1544,1.1521,1.1519,1.1513,1.1507,1.1496,1.1491,1.1487,1.1476,1.1472,1.1463,1.1454,1.145,1.1438,1.1438,1.1432,1.1423,1.1416,1.1404,1.1394,1.1389,1.1383,1.1378,1.1373,1.1358,1.1341,1.1332,1.1335,1.1326,1.1314,1.1297,1.1309,1.1298,1.1279,1.1281,1.1275,1.1269,1.1271,1.1253,1.1248,1.1241,1.1245,1.1237,1.1232,1.1222,1.1213,1.1216,1.121,1.1201,1.1197,1.1192,1.1191,1.1192,1.118,1.1174,1.1171,1.1152,1.115,1.114,1.1139,1.1134,1.113,1.1119,1.1106
C7,0.1021,0.1019,0.1017,0.1022,0.1027,0.1036,0.1045,0.1065,0.1078,0.1101,0.1127,0.1158,0.1204,0.1249,0.1317,0.1397,0.1496,0.1625,0.1775,0.1956,0.2149,0.2259,0.2492,0.2748,0.3009,0.3333,0.3675,0.4057,0.4397,0.4794,0.5017,0.5263,0.554,0.5728,0.6097,0.6289,0.6496,0.6704,0.6899,0.7095,0.7284,0.7411,0.7505,0.7687,0.7797,0.7822,0.78,0.7891,0.8032,0.8107,0.8214,0.8333,0.8448,0.8548,0.866,0.875,0.8855,0.8953,0.9039,0.9118,0.9205,0.9285,0.9362,0.9433,0.9492,0.9564,0.9614,0.9712,0.9785,0.9851,0.9913,0.9958,1.0012,1.0049,1.0096,1.0145,1.0182,1.0221,1.0259,1.0279,1.0319,1.0347,1.0374,1.0403,1.0425,1.0439,1.0452,1.0452,1.0444,1.0446,1.0431,1.0426,1.0428,1.0419,1.0406,1.0393,1.0378,1.0356,1.033,1.0313,1.0285,1.0262,1.0236,1.0206,1.0171,1.0141,1.0106,1.0073,1.0042,1.0008,0.9976,0.9947,0.9909,0.9879,0.9843,0.9814,0.979,0.9756,0.9723,0.9694,0.9673,0.9654,0.9635,0.9622,0.9604,0.9595,0.9574,0.9574,0.9555,0.9548,0.9533,0.9522,0.9507,0.9489,0.9487,0.9473,0.9466,0.9453,0.9442,0.9435,0.9428,0.9416,0.9405,0.9397,0.9392,0.938,0.9373,0.936,0.9357,0.9342,0.9333,0.9322,0.9309,0.93,0.9295,0.9284,0.9279,0.9273,0.9261,0.9252,0.9246,0.9235,0.9229,0.9218,0.9211,0.9199,0.9196,0.919,0.9182,0.9171,0.9164
C8,0.1035,0.0999,0.0999,0.1004,0.1009,0.1019,0.1033,0.105,0.107,0.1092,0.1121,0.1154,0.1197,0.1253,0.1321,0.1404,0.1511,0.1641,0.1794,0.1972,0.2186,0.23,0.2536,0.2794,0.3073,0.3415,0.3769,0.414,0.4488,0.4895,0.511,0.5362,0.5718,0.6161,0.6378,0.6572,0.6749,0.6876,0.7021,0.717,0.7367,0.7436,0.7605,0.7822,0.804,0.8163,0.8288,0.8367,0.846,0.8514,0.8514,0.8558,0.8676,0.8776,0.889,0.8982,0.9087,0.9195,0.9286,0.9373,0.9461,0.9533,0.9613,0.9681,0.975,0.9806,0.9873,0.999,1.0055,1.0108,1.016,1.0207,1.0254,1.0309,1.0351,1.0398,1.0439,1.0483,1.0516,1.0543,1.0577,1.0599,1.062,1.0628,1.0633,1.0621,1.0618,1.061,1.061,1.0605,1.06,1.0591,1.0585,1.0566,1.0538,1.0514,1.0491,1.046,1.0435,1.0394,1.0357,1.0323,1.0281,1.024,1.0204,1.0178,1.0143,1.0098,1.0048,1.0011,1.0019,1.002,0.9949,0.9944,0.9897,0.9805,0.9778,0.9753,0.9735,0.972,0.971,0.969,0.9679,0.9666,0.9645,0.9626,0.961,0.9597,0.9574,0.9563,0.9556,0.954,0.9534,0.9517,0.9518,0.9509,0.9499,0.9488,0.9467,0.9463,0.9449,0.9436,0.943,0.9417,0.9405,0.9398,0.9389,0.9376,0.9371,0.9352,0.9347,0.9342,0.9321,0.9317,0.9307,0.93,0.9291,0.9287,0.9278,0.9268,0.9267,0.9258,0.9256,0.9245,0.9242,0.9238,0.9236,0.9233,0.9225,0.9222,0.9219
C9,0.0984,0.0999,0.1,0.0999,0.1005,0.1016,0.1028,0.1044,0.1062,0.1083,0.111,0.114,0.118,0.1229,0.1294,0.137,0.1467,0.1584,0.1726,0.1892,0.2096,0.2221,0.2419,0.2664,0.2929,0.324,0.3582,0.395,0.4295,0.4687,0.4944,0.5175,0.5453,0.567,0.5864,0.621,0.6381,0.6551,0.6759,0.6903,0.7072,0.7315,0.7495,0.7624,0.7811,0.7987,0.8101,0.8174,0.8278,0.8351,0.8426,0.8529,0.8614,0.8664,0.8716,0.8761,0.8857,0.8963,0.9048,0.914,0.9239,0.9317,0.9401,0.9469,0.9539,0.9603,0.9664,0.9723,0.9811,0.9904,0.9963,1.0014,1.0065,1.0105,1.0147,1.0229,1.0244,1.0292,1.0325,1.0362,1.0397,1.0431,1.0449,1.048,1.0495,1.0507,1.0501,1.0489,1.0489,1.0488,1.0484,1.0479,1.0481,1.0472,1.0462,1.0447,1.043,1.04,1.038,1.0353,1.032,1.0291,1.0255,1.0236,1.0192,1.0156,1.0121,1.0082,1.0046,1.0003,0.9963,0.995,0.9976,0.9952,0.9966,0.9954,0.9919,0.9924,0.9877,0.9815,0.969,0.9616,0.96,0.9589,0.9566,0.955,0.9533,0.9512,0.9495,0.9477,0.947,0.9446,0.9442,0.9425,0.9416,0.9408,0.9393,0.9384,0.9369,0.9355,0.9346,0.9333,0.9328,0.9317,0.9303,0.9292,0.9281,0.927,0.9265,0.9247,0.9241,0.9231,0.9214,0.9208,0.9197,0.9191,0.918,0.9174,0.9168,0.9155,0.9149,0.9143,0.9143,0.9128,0.9126,0.9116,0.9117,0.911,0.9103,0.9101,0.9097
C10,0.0941,0.0979,0.0976,0.0981,0.0984,0.0992,0.1002,0.1015,0.103,0.1048,0.107,0.1094,0.1124,0.116,0.1203,0.1256,0.1321,0.1392,0.1485,0.159,0.171,0.1857,0.2022,0.2124,0.228,0.2494,0.273,0.3006,0.3345,0.3695,0.4023,0.4389,0.4673,0.4862,0.5086,0.5325,0.5526,0.574,0.5901,0.6051,0.6183,0.6342,0.6494,0.6674,0.6794,0.6961,0.707,0.7192,0.7341,0.7442,0.7491,0.7657,0.7735,0.7805,0.7919,0.7985,0.8083,0.8204,0.8262,0.8327,0.8424,0.8491,0.8557,0.8638,0.8711,0.8775,0.8849,0.8919,0.8982,0.9035,0.9099,0.9136,0.9197,0.9259,0.9313,0.936,0.9388,0.9465,0.9448,0.9464,0.9482,0.9502,0.951,0.9534,0.954,0.955,0.9561,0.957,0.9571,0.9591,0.9569,0.957,0.9567,0.9563,0.9553,0.9546,0.9545,0.9534,0.953,0.9525,0.9505,0.9503,0.9476,0.9454,0.9434,0.9415,0.9384,0.9362,0.9323,0.9302,0.9264,0.9209,0.9187,0.9156,0.9144,0.9131,0.9019,0.8935,0.8875,0.8834,0.8808,0.8786,0.8727,0.8684,0.8656,0.8621,0.8579,0.8566,0.852,0.8479,0.8459,0.8413,0.8378,0.8353,0.8336,0.8316,0.8302,0.828,0.8267,0.8255,0.8231,0.8222,0.8206,0.8198,0.8182,0.8171,0.8164,0.8149,0.8144,0.813,0.8123,0.8112,0.81,0.8089,0.8081,0.8069,0.8054,0.8048,0.8042,0.8034,0.8027,0.8007,0.8001,0.799,0.7982,0.7975,0.7975,0.7967,0.7957,0.7948,0.7945
C11,0.0952,0.0988,0.0986,0.0987,0.0992,0.0998,0.1008,0.1032,0.1033,0.1052,0.107,0.1093,0.1122,0.1154,0.1194,0.1241,0.1299,0.1365,0.1448,0.1545,0.1652,0.1783,0.1934,0.2061,0.2171,0.236,0.2571,0.2807,0.3102,0.3424,0.3764,0.4103,0.4435,0.466,0.4872,0.5084,0.5291,0.549,0.5694,0.5893,0.6037,0.62,0.6335,0.6476,0.6617,0.6752,0.688,0.7007,0.7138,0.7281,0.7372,0.754,0.7626,0.7699,0.7815,0.7881,0.8031,0.8161,0.8183,0.8245,0.8331,0.8401,0.8439,0.8504,0.8567,0.8633,0.8706,0.8783,0.8859,0.8913,0.8963,0.9014,0.9075,0.913,0.9186,0.926,0.9298,0.9341,0.9375,0.9401,0.9401,0.9411,0.9431,0.9455,0.9474,0.9476,0.9485,0.9489,0.9491,0.9498,0.9505,0.951,0.9521,0.9518,0.9506,0.9497,0.9495,0.9487,0.9486,0.9475,0.9468,0.9457,0.9445,0.9423,0.941,0.9388,0.9362,0.9345,0.9318,0.9299,0.9261,0.9232,0.9195,0.9159,0.9119,0.9111,0.9103,0.9113,0.9033,0.8954,0.8911,0.8852,0.8785,0.8748,0.8737,0.8707,0.8684,0.8675,0.863,0.8597,0.8577,0.8538,0.8479,0.8476,0.8434,0.8416,0.8399,0.8367,0.8339,0.8331,0.8299,0.8296,0.8262,0.8247,0.8231,0.8224,0.8217,0.82,0.8187,0.8176,0.8162,0.8146,0.8131,0.8121,0.8112,0.8103,0.8092,0.8087,0.8068,0.8061,0.8051,0.804,0.8025,0.8012,0.8003,0.799,0.799,0.7974,0.7968,0.7952,0.7948
C12,0.1034,0.1094,0.1099,0.1104,0.111,0.1112,0.1129,0.1144,0.1159,0.1184,0.1212,0.1247,0.1294,0.1359,0.1398,0.1477,0.1572,0.1653,0.1769,0.1916,0.2089,0.23,0.2401,0.2596,0.2827,0.3086,0.3387,0.3721,0.4096,0.4436,0.4828,0.5062,0.528,0.5498,0.5733,0.5958,0.6123,0.6286,0.6402,0.6551,0.6681,0.6827,0.696,0.7116,0.7258,0.739,0.7521,0.7639,0.7755,0.787,0.7955,0.8077,0.8167,0.8257,0.835,0.8435,0.8523,0.8611,0.8692,0.8771,0.8861,0.8946,0.9029,0.9095,0.9153,0.9222,0.9277,0.9338,0.9391,0.9433,0.9489,0.9556,0.96,0.9628,0.9658,0.9699,0.972,0.9755,0.9755,0.9771,0.9789,0.98,0.9811,0.9817,0.9816,0.9822,0.9824,0.9843,0.9831,0.9845,0.9831,0.9851,0.983,0.9822,0.9821,0.9812,0.9814,0.9809,0.9802,0.9799,0.9782,0.9777,0.9768,0.9753,0.9739,0.9714,0.9712,0.9681,0.9666,0.9645,0.9624,0.9599,0.9563,0.9539,0.9497,0.9479,0.9433,0.9404,0.9379,0.9309,0.9305,0.9273,0.9267,0.9219,0.9206,0.9132,0.9086,0.9072,0.9064,0.9044,0.8977,0.8942,0.8912,0.8889,0.8857,0.8826,0.8823,0.8791,0.8741,0.8718,0.8707,0.8689,0.8666,0.8625,0.8602,0.8599,0.857,0.8548,0.8545,0.8514,0.8491,0.8465,0.8456,0.8443,0.8417,0.8406,0.838,0.8385,0.8357,0.8343,0.8324,0.8299,0.8294,0.8278,0.8273,0.8251,0.8235,0.822,0.8211,0.8194,0.8181
D12,0.0924,0.0959,0.0956,0.0959,0.0961,0.0968,0.0975,0.099,0.1,0.1017,0.1036,0.1057,0.1089,0.1124,0.1168,0.1221,0.1289,0.1365,0.146,0.1575,0.1705,0.1861,0.2043,0.2217,0.2353,0.2574,0.2823,0.3126,0.3406,0.3693,0.399,0.4284,0.4609,0.4963,0.5241,0.5511,0.5714,0.5918,0.6095,0.6275,0.6409,0.6571,0.6708,0.6832,0.6974,0.7081,0.7211,0.7319,0.744,0.754,0.7635,0.775,0.7843,0.7927,0.8027,0.8111,0.8202,0.8298,0.8388,0.8466,0.8561,0.8657,0.8739,0.8806,0.8875,0.8931,0.9011,0.9067,0.9121,0.9163,0.9228,0.9277,0.9318,0.9353,0.9402,0.9435,0.9473,0.9501,0.9524,0.9559,0.9584,0.961,0.9642,0.9672,0.9696,0.9716,0.9738,0.976,0.9771,0.9789,0.9799,0.9815,0.9828,0.9843,0.9841,0.9835,0.9851,0.9852,0.9854,0.9845,0.9847,0.9845,0.9845,0.9836,0.9835,0.9836,0.9821,0.9815,0.9816,0.98,0.9808,0.9797,0.9791,0.9787,0.9778,0.9767,0.9756,0.9762,0.9745,0.9734,0.9731,0.9721,0.9713,0.9706,0.9698,0.9691,0.9686,0.9676,0.966,0.9658,0.9647,0.964,0.9628,0.9627,0.9613,0.9604,0.9594,0.959,0.9588,0.9573,0.9564,0.9543,0.9527,0.9525,0.952,0.9504,0.9494,0.9485,0.9479,0.947,0.946,0.9445,0.9436,0.9427,0.9424,0.9411,0.9398,0.9391,0.9375,0.9374,0.9362,0.935,0.9334,0.933,0.9317,0.9306,0.9297,0.9288,0.927,0.9258,0.9252
D11,0.0934,0.0972,0.0968,0.0966,0.0966,0.0973,0.0979,0.0988,0.1,0.1015,0.1034,0.1051,0.1078,0.1112,0.1151,0.1197,0.1253,0.1328,0.1416,0.1514,0.1635,0.1774,0.1936,0.2136,0.2286,0.2451,0.2686,0.2962,0.3275,0.3546,0.3841,0.4128,0.4443,0.48,0.5125,0.5378,0.5635,0.5857,0.6037,0.6229,0.64,0.657,0.6735,0.6876,0.7007,0.7134,0.7252,0.7378,0.7478,0.7596,0.7678,0.7804,0.791,0.7996,0.8093,0.8169,0.8249,0.8365,0.844,0.8506,0.8587,0.8668,0.8749,0.883,0.8898,0.8971,0.9035,0.9102,0.9149,0.9206,0.9273,0.9317,0.938,0.9429,0.9465,0.9507,0.9555,0.9594,0.9613,0.9643,0.9671,0.9704,0.9724,0.9763,0.9789,0.9806,0.9841,0.9867,0.9883,0.9908,0.9913,0.9939,0.9951,0.9971,0.9975,0.9974,0.9992,0.9988,0.9992,0.9988,0.9988,1.0002,0.9998,0.9985,0.9989,0.9986,0.9985,0.9969,0.9967,0.9967,0.9954,0.9944,0.9943,0.9925,0.9917,0.9916,0.9893,0.9893,0.9874,0.9862,0.9855,0.984,0.9829,0.9821,0.9812,0.9797,0.9787,0.978,0.9767,0.9762,0.9747,0.9736,0.9714,0.9713,0.9699,0.9684,0.9669,0.9655,0.9646,0.9638,0.962,0.9603,0.9583,0.9579,0.9567,0.9552,0.9544,0.9517,0.9527,0.9502,0.9496,0.9479,0.9466,0.9455,0.944,0.9421,0.9403,0.9404,0.9392,0.9386,0.9376,0.9364,0.9348,0.9342,0.9322,0.9295,0.9286,0.927,0.9252,0.923,0.9218
D10,0.0944,0.0978,0.0985,0.0975,0.0979,0.0985,0.0988,0.1003,0.1016,0.1031,0.1049,0.1069,0.1097,0.1133,0.1172,0.1222,0.1282,0.1352,0.1444,0.1551,0.1679,0.1829,0.2009,0.2206,0.2338,0.2541,0.2789,0.3092,0.3398,0.3678,0.3974,0.4284,0.4607,0.4967,0.5259,0.551,0.5747,0.5957,0.6135,0.6321,0.6486,0.6644,0.6794,0.6929,0.7061,0.7187,0.7293,0.7403,0.7518,0.7613,0.7722,0.7824,0.7916,0.8013,0.8101,0.8181,0.8281,0.8356,0.8427,0.8519,0.8582,0.8662,0.8746,0.8821,0.8887,0.8945,0.901,0.9075,0.9129,0.9187,0.925,0.9302,0.9354,0.9401,0.9452,0.9488,0.9517,0.955,0.9578,0.9609,0.9639,0.9663,0.9694,0.9724,0.9747,0.977,0.9799,0.9812,0.9826,0.9842,0.9863,0.9868,0.9888,0.9891,0.9893,0.99,0.9908,0.9909,0.991,0.9907,0.9908,0.9917,0.9914,0.9908,0.9903,0.9896,0.9894,0.9887,0.9876,0.9876,0.9913,0.9915,0.993,0.9884,0.9836,0.9869,0.9864,0.9889,0.9834,0.98,0.9772,0.9759,0.9759,0.9748,0.9745,0.9715,0.9711,0.9693,0.9668,0.9655,0.9643,0.9632,0.9618,0.9601,0.9598,0.9612,0.9594,0.9554,0.9533,0.9526,0.9505,0.9492,0.948,0.9472,0.9446,0.9437,0.9432,0.941,0.9435,0.9386,0.9386,0.9374,0.9356,0.935,0.9337,0.932,0.9299,0.9285,0.9268,0.9249,0.9226,0.9214,0.9196,0.917,0.9152,0.9134,0.912,0.9098,0.9085,0.9061,0.9045
